ID,AREA,CODSETOR,CODGR,NOMEGR,CODUF,NOMEUF,CODMESO,NOMEMESO,CODMICRO,NOMEMICR,CODRM,NOMERM,CODMUNIC,NOMEMUN,CODDISTR,NOMEDIST,CODSUBD,NOMESUBD,CODBAIRR,NOMEBAIR,SITUACAO,TIPO,REGIAO,ASSPREC,HAB1,HAB2,HAB3,HAB4,HAB5,HAB6,HAB7,HAB8,HAB9,CHE1,CHE2,CHE3,CHE4,CHE5,CHE6,CHE7,V0003,V0004,V0008,V0009,V0010,V0014,V0017,V0018,V0030,V0031,V0036,V0048,V0402,V0494,V0495,V0496,V0497,V0525,V0526,V0527,V0528,V0529,V0580,V0581,V0582,V0583,V0584,V0585,V0586,V0587,V0602,V0603,V0604,V0605,V0611,VAR12,DENSDEMO,ARQUIVO
646,0.13,410690205050101,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020505,ADMINISTRACAO REGIONAL DE SANTA FEL,410690205060,SAO BRAZ,1,0,401,3,0,0,0.69,1.41,6.1,0.47,0,3.5,1.6,15.02,3.76,0,52.58,6.96,46.01,1359.55,213,2,0,117,28,0,1,210,86,114,1,213,213,0,2,10,20,8,0,0,0,0,20,,5,10,49,9,5,9,0,16,43,18,21,745,5781,41CURITI
623,0.1,410690205050087,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020505,ADMINISTRACAO REGIONAL DE SANTA FEL,410690205059,ORLEANS,1,0,401,3,0,0,0.72,0.93,2.33,0.47,0,3.55,1.25,18.14,3.72,0.47,59.07,6.37,40.47,704.01,215,0,0,135,4,0,1,213,26,184,1,215,215,0,2,16,21,8,0,0,0,1,8,,8,21,50,11,8,12,0,15,34,31,7,763,7809,41CURITI
632,0.13,410690205050122,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020505,ADMINISTRACAO REGIONAL DE SANTA FEL,410690205060,SAO BRAZ,1,0,401,3,0,0,0,1.14,3.79,0.76,0,3.31,1.29,24.62,6.82,0.38,53.41,6.64,54.55,646.92,264,0,0,193,5,0,0,261,103,151,2,264,264,0,2,21,42,18,0,0,0,1,18,,12,17,55,9,7,13,0,27,49,50,18,875,6543,41CURITI
622,0.03,410690205050086,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020505,ADMINISTRACAO REGIONAL DE SANTA FEL,410690205059,ORLEANS,1,1,401,1,0,0,98.08,0,81.82,0,0,3.86,1.06,15.45,13.64,0.91,74.55,4.81,69.09,441.58,110,0,0,102,2,0,102,110,0,20,0,110,110,0,1,5,11,15,0,0,0,1,12,,1,12,27,16,3,2,2,15,28,22,9,425,13764,41CURITI
635,0.09,410690205050113,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020505,ADMINISTRACAO REGIONAL DE SANTA FEL,410690205060,SAO BRAZ,1,0,401,3,0,0,1.47,0.53,11.17,0,0,3.29,1.28,15.43,3.19,0,48.4,6.94,59.04,528.85,188,0,0,134,2,0,2,187,14,153,0,188,188,0,1,10,18,6,0,0,0,0,13,,8,5,41,3,5,6,0,25,30,21,35,618,6581,41CURITI
636,0.08,410690205050114,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020505,ADMINISTRACAO REGIONAL DE SANTA FEL,410690205060,SAO BRAZ,1,0,401,3,0,0,0,0,24.31,0,0,3.47,1.22,15.6,7.34,0,62.84,5.76,64.22,500.11,218,0,0,168,0,0,0,218,11,154,0,218,218,0,1,8,25,16,0,0,0,0,22,,15,8,43,16,8,8,1,34,42,46,17,757,9787,41CURITI
639,0.11,410690205050089,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020505,ADMINISTRACAO REGIONAL DE SANTA FEL,410690205059,ORLEANS,1,0,401,2,0,0.52,35.48,0,0.52,0,0,3.5,1.42,8.85,5.21,0.52,43.75,7.62,45.31,1081.73,192,2,1,141,14,0,55,192,20,171,0,192,192,0,0,8,9,10,0,0,1,0,11,,7,11,43,2,4,4,0,17,26,37,7,672,6036,41CURITI
651,0.11,410690205050125,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020505,ADMINISTRACAO REGIONAL DE SANTA FEL,410690205061,BOTIATUVINHA,1,0,401,3,0,0,1.89,0,4.03,0,0,3.42,1.21,14.52,4.03,0,58.06,6.65,45.16,681.76,124,1,0,99,7,0,2,124,45,74,0,124,124,0,1,4,13,5,0,0,0,0,5,,8,7,31,6,2,9,0,15,16,22,3,424,4008,41CURITI
669,0.16,410690205050135,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020505,ADMINISTRACAO REGIONAL DE SANTA FEL,410690205061,BOTIATUVINHA,1,0,401,3,0,0,0.83,0,46.82,0,0.58,3.26,1.45,12.14,7.51,0.58,48.55,7.2,41.62,1110.08,173,0,0,119,1,0,1,173,52,40,0,172,173,0,0,8,13,13,0,0,1,0,11,,10,12,32,6,4,5,0,16,34,21,1,564,3439,41CURITI
692,0.31,410690205050073,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020505,ADMINISTRACAO REGIONAL DE SANTA FEL,410690205046,SANTO INACIO,1,0,401,3,0.55,0.55,0,4.42,71.82,0,0.55,3.45,1.57,16.57,7.18,0,43.09,8.23,35.36,1315.82,181,0,1,122,2,1,0,173,24,27,0,180,181,0,1,7,22,13,0,0,0,0,10,,6,8,32,5,3,6,0,12,18,34,0,625,2033,41CURITI
693,1.09,410690205050079,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020505,ADMINISTRACAO REGIONAL DE SANTA FEL,410690205047,CASCATINHA,1,0,401,3,0,0,0,1.49,10.45,0,1,3.08,2.22,17.41,0,0,15.92,12.07,16.42,2833.69,201,0,0,103,42,0,0,198,102,78,0,199,201,0,1,10,24,0,0,0,0,0,0,,0,3,18,2,4,3,0,9,9,10,5,619,566,41CURITI
695,0.4,410690205050153,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020505,ADMINISTRACAO REGIONAL DE SANTA FEL,410690205063,SANTA FELICIDADE,1,0,401,3,0,0,7.48,5.08,2.54,0,0,3.64,1.97,7.63,0,0,36.44,9.34,25.42,1972.36,118,0,0,97,10,0,8,112,57,58,0,118,118,0,0,3,6,0,0,0,0,0,0,,4,7,19,3,5,5,0,3,11,10,6,429,1059,41CURITI
698,0.54,410690205050080,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020505,ADMINISTRACAO REGIONAL DE SANTA FEL,410690205047,CASCATINHA,1,0,401,3,0,0,2.35,1.38,0.92,0,0,3.61,2.36,5.53,2.3,0,35.94,9.1,34.1,2100.33,217,0,0,160,10,0,4,214,107,108,0,217,217,0,1,1,10,5,0,0,0,0,8,,2,10,40,7,7,2,0,16,19,26,13,784,1439,41CURITI
699,0.62,410690205050152,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020505,ADMINISTRACAO REGIONAL DE SANTA FEL,410690205063,SANTA FELICIDADE,1,0,401,2,6.9,0,4.44,0.86,1.72,0,0,3.78,1.72,9.48,5.17,0,50.86,7.83,47.41,1074.8,116,0,0,90,0,8,4,115,18,96,0,116,116,0,0,0,11,6,0,0,0,0,6,,11,2,21,4,3,10,0,9,23,16,7,438,707,41CURITI
702,0.19,410690205050165,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020505,ADMINISTRACAO REGIONAL DE SANTA FEL,410690205063,SANTA FELICIDADE,1,0,401,3,0,0,0,0.5,1,0,0,3.41,1.75,13,4,0,35.5,8.96,23,1497.69,200,0,0,127,7,0,0,199,36,162,0,200,200,0,2,7,17,8,0,0,0,0,9,,3,8,32,6,3,8,0,10,18,17,1,682,3643,41CURITI
703,0.25,410690205050158,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020505,ADMINISTRACAO REGIONAL DE SANTA FEL,410690205063,SANTA FELICIDADE,1,0,401,3,0,0,0,1.32,4.61,0,0,3.39,1.66,13.16,2.63,0,43.42,7.86,32.24,1119.32,152,0,0,115,1,0,0,150,59,86,0,152,152,0,1,6,13,4,0,0,0,0,6,,10,7,32,2,2,0,1,10,28,10,0,515,2066,41CURITI
705,0.14,410690205050136,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020505,ADMINISTRACAO REGIONAL DE SANTA FEL,410690205061,BOTIATUVINHA,1,0,401,3,0,0,0,3.33,12,0,0,3.37,1.84,8.67,3.33,0,46.67,7.68,32.67,1133.38,150,0,0,113,0,0,0,145,72,60,0,150,150,0,3,3,7,5,0,0,0,0,16,,5,5,33,0,4,3,1,17,12,17,2,506,3661,41CURITI
706,0.09,410690205050159,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020505,ADMINISTRACAO REGIONAL DE SANTA FEL,410690205063,SANTA FELICIDADE,1,0,401,3,0,0,0,0.71,47.52,0,0,3.11,1.66,8.51,2.13,0,25.53,10.39,20.57,1473.86,141,0,0,71,35,0,0,140,67,7,0,141,141,0,1,3,8,3,0,0,0,0,3,,1,4,13,5,2,7,0,5,8,8,8,439,4627,41CURITI
707,0.26,410690205050148,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020505,ADMINISTRACAO REGIONAL DE SANTA FEL,410690205063,SANTA FELICIDADE,1,0,401,3,0.79,0,3,0,30.71,0,0,3.43,1.94,3.94,3.15,0,33.07,9.13,30.71,1567.37,127,1,0,91,9,1,3,127,68,20,0,127,127,0,0,0,5,4,0,0,0,0,5,,4,7,22,1,1,2,0,11,12,9,7,435,1673,41CURITI
708,0.15,410690205050166,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020505,ADMINISTRACAO REGIONAL DE SANTA FEL,410690205063,SANTA FELICIDADE,1,0,401,3,0,0,0,0,6.77,0,0,3.27,1.77,10.53,3.01,0,45.11,7.68,33.83,1118.2,133,2,0,111,3,0,0,133,44,80,0,133,133,0,0,7,7,4,0,0,0,0,8,,4,5,24,5,3,6,0,14,14,13,4,435,2896,41CURITI
718,0.36,410690205050150,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020505,ADMINISTRACAO REGIONAL DE SANTA FEL,410690205063,SANTA FELICIDADE,1,0,401,3,0,0,1.03,3.1,22.48,0,0.78,3.41,1.55,10.85,5.43,0,38.76,8.36,32.56,1454,129,0,0,92,5,0,1,125,14,86,0,128,129,0,0,6,8,7,0,0,0,0,11,,4,3,19,4,1,3,0,12,11,13,6,440,1228,41CURITI
721,0.18,410690205050149,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020505,ADMINISTRACAO REGIONAL DE SANTA FEL,410690205063,SANTA FELICIDADE,1,0,401,3,0.79,0.4,1.14,0.4,27.78,0,0,3.41,1.3,16.67,4.76,0.4,48.41,7.4,45.24,833.26,252,0,1,172,4,2,2,251,42,140,0,252,252,0,6,10,26,12,0,0,0,1,11,,9,14,36,17,12,13,0,23,34,37,20,859,4744,41CURITI
722,0.02,410690205050151,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020505,ADMINISTRACAO REGIONAL DE SANTA FEL,410690205063,SANTA FELICIDADE,1,1,401,1,0,3.3,0,5.49,95.6,0,1.1,3.86,1.05,20.88,13.19,0,78.02,4.37,80.22,328.84,91,7,3,87,0,0,0,86,4,0,0,90,91,0,0,7,12,12,0,0,0,0,8,,10,11,20,4,4,4,0,11,24,24,14,351,21496,41CURITI
723,0.38,410690205050143,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020505,ADMINISTRACAO REGIONAL DE SANTA FEL,410690205063,SANTA FELICIDADE,1,0,401,3,0.61,0,0,1.53,16.26,0.61,0.31,3.52,1.26,17.48,6.44,0,53.99,7.07,52.45,720.18,326,0,0,252,15,2,0,321,5,268,2,325,326,0,2,22,33,21,0,0,0,0,20,,18,21,50,31,11,17,1,43,68,45,14,1146,2981,41CURITI
724,2.72,410690205050084,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020505,ADMINISTRACAO REGIONAL DE SANTA FEL,410690205048,SAO JOAO,1,0,401,3,2.81,0,2.17,1.4,56.84,1.05,0.7,3.53,1.77,15.79,5.26,0.7,43.51,8.21,43.16,1781.94,285,0,0,215,15,8,5,281,21,102,3,283,285,0,5,13,27,15,0,0,1,1,10,,17,8,47,16,4,12,0,16,63,29,15,1007,370,41CURITI
725,0.16,410690205050082,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020505,ADMINISTRACAO REGIONAL DE SANTA FEL,410690205048,SAO JOAO,1,0,401,3,0.7,0,0.44,0.7,44.72,0.35,0,3.55,1.48,13.03,3.87,0,47.54,7.58,43.31,741.46,284,0,0,214,15,2,1,282,53,104,1,284,284,0,3,13,21,11,0,0,0,0,13,,9,9,52,13,9,18,0,25,44,37,17,1008,6130,41CURITI
727,1.51,410690205050173,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020505,ADMINISTRACAO REGIONAL DE SANTA FEL,410690205063,SANTA FELICIDADE,1,0,401,3,0.39,0,0,3.91,2.34,0,0.78,3.73,1.33,12.11,7.03,0,53.52,6.89,42.97,884.75,256,5,0,135,54,1,0,246,132,118,0,254,256,0,0,9,22,18,0,0,0,0,15,,12,14,48,21,5,9,0,21,40,40,9,955,631,41CURITI
934,0.16,410690205050083,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020505,ADMINISTRACAO REGIONAL DE SANTA FEL,410690205048,SAO JOAO,1,0,401,3,2.45,0,20,0,79.59,0,0,3.7,1.24,17.55,6.94,0,56.73,6.75,53.06,732.3,245,0,0,182,3,6,37,245,9,41,0,245,245,0,3,15,25,17,0,0,0,0,14,,14,17,42,21,16,9,0,23,46,49,12,906,5624,41CURITI
936,0.3,410690205050033,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020505,ADMINISTRACAO REGIONAL DE SANTA FEL,410690205031,VISTA ALEGRE,1,0,401,3,0,0,0.33,1.34,5.35,0,0,3.7,1.42,14.97,8.82,0,51.34,7.16,48.4,706.28,374,1,0,291,15,0,1,369,140,214,0,374,374,0,0,20,36,33,0,0,0,0,34,,14,12,69,26,10,18,1,33,58,62,27,1384,4594,41CURITI
938,0.05,410690205040256,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020504,ADMINISTRACAO REGIONAL DA BOA VISTA,410690205032,PILARZINHO,1,1,401,1,0,0,1.05,0,0,0,0,3.92,1.27,19.47,0,0,37.17,8.38,31.86,835.01,113,1,0,76,19,0,1,113,16,97,0,113,113,1,0,4,17,0,0,0,0,0,1,,1,5,12,7,4,8,0,4,12,16,4,443,9072,41CURITI
939,0.19,410690205040245,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020504,ADMINISTRACAO REGIONAL DA BOA VISTA,410690205032,PILARZINHO,1,0,401,3,0,0,5.95,0.43,0.87,0,0,3.49,1.72,12.99,2.6,0,31.6,9.41,31.6,1430.15,231,0,0,161,24,0,11,230,71,158,0,231,231,0,3,7,20,6,0,0,0,0,11,,4,7,23,8,8,6,0,14,24,24,11,807,4219,41CURITI
946,0.33,410690205040255,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020504,ADMINISTRACAO REGIONAL DA BOA VISTA,410690205032,PILARZINHO,1,0,401,3,0.29,0,0,2.36,3.54,1.77,0,3.37,1.31,16.22,5.31,0,49.56,7.29,54.87,747.34,339,0,0,227,14,1,0,331,197,130,6,339,339,0,4,19,32,18,0,0,0,0,16,,10,20,64,15,5,19,0,35,57,67,27,1144,3497,41CURITI
950,0.13,410690205040246,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020504,ADMINISTRACAO REGIONAL DA BOA VISTA,410690205032,PILARZINHO,1,0,401,3,0.95,0,1.79,0,0.48,0,0.48,3.4,1.55,10.48,2.86,0,50,7.79,40.48,912.75,210,0,0,160,8,2,3,210,131,78,0,209,210,0,1,6,15,6,0,0,0,0,8,,7,15,40,17,7,6,0,18,25,25,17,715,5573,41CURITI
994,0.25,410690205040231,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020504,ADMINISTRACAO REGIONAL DA BOA VISTA,410690205032,PILARZINHO,1,0,401,3,0,0,1.94,0.64,0,0,0,3.38,1.84,9.58,1.6,0,31.63,9.19,32.27,1314.05,313,0,0,251,7,0,5,311,106,207,0,313,313,0,0,7,23,5,0,0,0,0,13,,9,12,42,8,4,6,0,17,30,29,25,1059,4205,41CURITI
671,0.39,410690205050147,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020505,ADMINISTRACAO REGIONAL DE SANTA FEL,410690205063,SANTA FELICIDADE,1,0,401,3,0,0,0.5,5.14,0.34,0,0,3.34,1.55,11.99,1.03,0,37.33,9.11,28.77,1503.63,292,0,0,181,19,0,1,277,96,195,0,292,292,0,0,5,30,3,0,0,0,0,3,,13,14,45,6,8,12,0,12,29,30,13,976,2470,41CURITI
679,0.16,410690205050164,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020505,ADMINISTRACAO REGIONAL DE SANTA FEL,410690205063,SANTA FELICIDADE,1,0,401,3,0,0,0,0.63,0.63,0,0,3.52,1.92,14.47,1.26,0,32.7,9.31,33.96,1592.39,159,0,0,117,6,0,0,158,73,85,0,159,159,0,2,9,12,2,0,0,0,0,4,,5,7,19,6,4,3,1,10,19,19,5,560,3408,41CURITI
680,0.5,410690205050163,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020505,ADMINISTRACAO REGIONAL DE SANTA FEL,410690205063,SANTA FELICIDADE,1,0,401,3,0,0,0,2,0,0,0.67,3.81,2.25,8.67,1.33,0,21.33,11.35,23.33,2471.09,150,0,0,106,17,0,0,147,95,55,0,149,150,0,0,3,10,2,0,0,0,0,2,,3,1,16,3,5,1,0,10,10,9,6,572,1133,41CURITI
682,0.08,410690205050116,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020505,ADMINISTRACAO REGIONAL DE SANTA FEL,410690205060,SAO BRAZ,1,0,401,3,0.47,0,0.54,0.47,11.27,0,0,3.78,1.28,19.25,7.98,0.47,64.32,5.77,56.81,526.26,213,1,0,184,0,1,1,212,115,74,0,213,213,0,2,10,29,17,0,1,0,0,27,,7,12,49,13,12,13,2,25,45,29,20,806,9535,41CURITI
684,0.1,410690205050117,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020505,ADMINISTRACAO REGIONAL DE SANTA FEL,410690205060,SAO BRAZ,1,0,401,3,0,0.36,22.43,0.71,0.71,0,0,3.27,1.21,17.44,4.98,0,49.82,7.02,48.4,613.63,281,0,1,139,75,0,48,279,190,89,0,281,281,0,1,11,37,14,0,0,0,0,12,,16,14,48,12,9,19,1,17,55,50,13,919,9101,41CURITI
685,0.35,410690205050155,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020505,ADMINISTRACAO REGIONAL DE SANTA FEL,410690205063,SANTA FELICIDADE,1,0,401,3,0,0,0,2.56,3.42,0.85,0,3.38,1.8,17.95,2.56,0,51.28,7.52,44.44,1194.12,117,0,0,78,13,0,0,114,26,87,1,117,117,0,1,3,17,3,0,0,0,0,0,,8,12,20,6,2,4,2,10,18,17,5,395,1114,41CURITI
686,0.43,410690205050146,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020505,ADMINISTRACAO REGIONAL DE SANTA FEL,410690205063,SANTA FELICIDADE,1,0,401,3,0.64,0,0,0,0.64,0,0,3.8,2.19,3.82,0,0,19.75,10.43,21.02,2224.5,157,1,0,111,24,1,0,157,122,34,0,157,157,0,0,1,5,0,0,0,0,0,2,,2,3,14,3,3,2,0,12,10,4,7,597,1378,41CURITI
696,0.46,410690205050154,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020505,ADMINISTRACAO REGIONAL DE SANTA FEL,410690205063,SANTA FELICIDADE,1,0,401,3,0,0,0,1.06,64.55,0.53,0.53,3.39,1.77,13.23,2.12,0,37.04,8.92,22.22,1788.6,189,0,0,131,2,0,0,187,52,15,1,188,189,0,0,4,21,4,0,0,0,0,8,,4,14,24,4,3,6,0,6,13,16,7,640,1389,41CURITI
697,0.45,410690205050145,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020505,ADMINISTRACAO REGIONAL DE SANTA FEL,410690205063,SANTA FELICIDADE,1,0,401,3,0.59,0,18.51,1.48,3.55,0,0,3.48,1.51,15.98,1.18,0,30.18,9.31,32.84,1241.42,338,0,0,155,126,2,52,333,250,76,0,338,338,1,0,20,33,4,0,0,0,0,5,,7,12,46,6,10,11,0,21,26,38,26,1175,2590,41CURITI
644,0.18,410690205050121,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020505,ADMINISTRACAO REGIONAL DE SANTA FEL,410690205060,SAO BRAZ,1,0,401,3,0.47,0.93,0,0.93,7.48,0,0,3.29,1.26,17.76,1.4,0,45.33,7.61,44.39,825,214,0,2,157,9,1,0,212,39,159,0,214,214,0,2,10,26,3,0,0,0,0,7,,12,12,34,9,4,11,1,9,38,43,4,705,3924,41CURITI
647,0.17,410690205050099,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020505,ADMINISTRACAO REGIONAL DE SANTA FEL,410690205060,SAO BRAZ,1,0,401,3,0.4,0,0,0.8,1.61,0,0.8,3.54,1.73,12.85,2.01,0,36.14,8.77,28.51,1349.67,249,0,0,162,16,1,0,247,105,140,0,247,249,0,2,7,23,5,0,0,0,0,5,,7,14,36,7,5,10,1,10,32,10,18,881,5243,41CURITI
648,0.16,410690205050110,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020505,ADMINISTRACAO REGIONAL DE SANTA FEL,410690205060,SAO BRAZ,1,0,401,3,0,0.33,1.21,2.28,37.79,0,0,3.56,1.27,19.54,8.47,0,59.61,6.1,57.65,545.61,307,2,1,230,17,0,3,300,43,148,0,307,307,0,3,16,41,26,0,0,0,0,25,,14,16,81,15,8,9,1,36,65,51,24,1092,6687,41CURITI
673,0.15,410690205050108,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020505,ADMINISTRACAO REGIONAL DE SANTA FEL,410690205060,SAO BRAZ,1,0,401,3,0,0.43,0,0,5.53,0,0,3.46,1.41,9.79,3.83,0,50.21,7.47,42.55,1108.79,235,0,1,160,16,0,0,235,81,141,0,235,235,0,0,6,17,9,0,0,0,0,6,,10,24,45,9,2,10,0,20,21,38,21,813,5532,41CURITI
674,0.08,410690205050119,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020505,ADMINISTRACAO REGIONAL DE SANTA FEL,410690205060,SAO BRAZ,1,0,401,3,0,0,0.63,0,1.02,0,0,3.65,1.22,20.92,11.22,0,69.9,5.25,61.73,498.54,196,0,0,159,0,0,1,196,91,103,0,196,196,0,1,17,23,22,0,0,0,0,21,,10,19,63,6,4,7,0,26,55,26,14,715,8796,41CURITI
675,0.14,410690205050120,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020505,ADMINISTRACAO REGIONAL DE SANTA FEL,410690205060,SAO BRAZ,1,0,401,3,0,0.8,0,0.8,60.8,0,0,3.6,1.35,18.4,3.2,0,59.2,6.73,28.8,861.02,125,0,1,97,1,0,0,124,46,3,0,125,125,0,1,6,16,4,0,0,0,0,7,,3,7,28,17,1,7,0,8,7,21,0,450,3320,41CURITI
